6.4823879850855075, 61.048444616672
7.796363030391403, 65.13173961575895
9.271703432138368, 67.59379381740509
10.001041514779091, 14.21229633282941
10.762411963070205, 69.78723032502958
11.370008540421187, 14.760764520170127
12.376065527480948, 71.49122232268829
12.741058595621473, 15.144376302236893
13.916720478263587, 72.9436942249479
14.119250466449836, 15.565065511993211
15.495795752008389, 74.31912393582402
15.714791592892704, 15.984589377678176
17.07871305804941, 75.44303355130103
17.3399712541921, 16.412853323898247
18.619368008832048, 76.55334748594566
18.965150915491492, 16.800330227621174
20.14081279813361, 77.59341706962299
20.69406544878872, 17.1062330463498
21.765992459433, 78.49073200456029
22.31924511008812, 17.47331642882415
23.364277894658883, 79.39484477991377
23.94442477138751, 17.860793332547075
24.98177349136585, 80.30575539568346
25.67333930468474, 18.370631363761447
26.622321281850105, 81.17134707534518
27.29851896598413, 18.758108267484374
28.232132813964633, 81.85566301057514
28.896804401210012, 19.19317005412063
29.8496284106716, 82.69406332857213
30.541194223990487, 19.68261456408642
31.44791384589748, 83.46675118921257
32.13947965921637, 20.246835318630332
33.07309350719687, 84.16013091166411
33.76465932051576, 20.79746039234186
34.859638524937345, 84.96001013396932
35.49357385381299, 21.59280772103628
36.479055137792415, 85.7100385265558
37.26859277466481, 23.171007300326792
37.178030584825436, 26.07702396129264
37.948632491095054, 86.24027007901876
37.948632491095054, 22.83681251719935
39.70059921816958, 87.08093634382112
41.28351652421059, 87.71540144933233
42.789593184327295, 88.25922868262766
44.483929426958575, 89.0545760113221
46.10910908825797, 89.66638164877934
47.70739452348385, 90.36202731803628
49.324890120190815, 91.11432165742815
50.93470165230535, 91.68534025238824
52.5752494427896, 92.41950701733694
54.304163976086826, 93.25564138852852
55.94471176657109, 94.06005250444453
57.52982451963851, 94.92499677073329
59.145124669319074, 95.80483154460039
60.78567245980332, 96.83357139425073
62.37078521287074, 98.09473264479752
63.426028148672785, 99.34008140872159
